# {"t_start": 1585585018.7087429, "env_id": "MountainCarContinuous-v0"} 
-0.039286,999,924.432821
-0.040607,999,924.864625
-0.041234,999,925.346988
-0.03846,999,925.775594
-0.03722,999,926.249483
-0.038214,999,926.67925
-0.036428,999,927.163124
-0.036219,999,927.59365
-0.039791,999,928.078085
-0.03509,999,928.505103
-0.039338,999,928.985662
-0.040631,999,929.420275
-0.038903,999,929.942947
-0.037967,999,930.372446
-0.038104,999,930.852985
-0.03886,999,931.282518
-0.0375,999,931.79842
-0.036019,999,932.227864
-0.037627,999,932.705999
-0.034727,999,933.140005
-0.035765,999,933.663889
-0.036834,999,934.096762
-0.034358,999,934.574594
-0.03773,999,935.003785
-0.036649,999,935.482583
-0.035087,999,935.919783
-0.036324,999,936.394077
-0.037897,999,936.826267
-0.036674,999,937.25749
-0.033386,999,937.732551
-0.037279,999,938.163202
-0.038394,999,938.640995
-0.036978,999,939.079146
-0.033863,999,939.560008
-0.036664,999,939.993482
-0.035352,999,940.475172
-0.033809,999,940.904073
-0.035759,999,941.381761
-0.033968,999,941.826196
-0.034346,999,942.305399
-0.034443,999,942.736307
-0.035612,999,943.213983
-0.036032,999,943.642677
-0.03651,999,944.117608
-0.036683,999,944.546289
-0.037032,999,945.031418
-0.03528,999,945.462747
-0.035266,999,945.941814
-0.034715,999,946.367162
-0.032076,999,946.842206
-0.033181,999,947.271357
-0.03467,999,947.750783
-0.03425,999,948.186412
-0.033859,999,948.671006
-0.032397,999,949.104228
-0.033383,999,949.583562
-0.035188,999,950.009474
-0.03273,999,950.487641
-0.033612,999,950.924351
-0.032329,999,951.398177
-0.034495,999,951.828421
-0.033065,999,952.307816
-0.033194,999,952.737157
-0.034977,999,953.217593
-0.034721,999,953.647013
-0.032734,999,954.143867
-0.033065,999,954.572253
-0.031389,999,955.052865
-0.030825,999,955.486297
-0.029858,999,955.914904
-0.032185,999,956.392159
-0.032018,999,956.823653
-0.033611,999,957.30723
-0.030905,999,957.734835
-0.031593,999,958.223222
-0.031412,999,958.653083
-0.032718,999,959.12218
-0.026488,999,959.562163
-0.028871,999,960.061016
-0.028644,999,960.486201
-0.031305,999,960.964866
-0.029889,999,961.39942
-0.028071,999,961.907401
-0.030051,999,962.331044
-0.028949,999,962.807497
-0.031085,999,963.240843
-0.029447,999,963.787486
-0.030153,999,964.218737
-0.030176,999,964.69395
-0.031509,999,965.12561
-0.030895,999,965.606622
-0.028672,999,966.060121
-0.028567,999,966.532626
-0.030311,999,966.974664
-0.031844,999,967.456457
-0.031216,999,967.883056
-0.029477,999,968.362129
-0.027239,999,968.792367
-0.030747,999,969.276153
-0.029873,999,969.70389
-0.030198,999,970.182876
-0.028659,999,970.610742
-0.029435,999,971.089132
-0.02947,999,971.51855
-0.026953,999,972.000824
-0.028588,999,972.430276
-0.030054,999,972.91188
-0.028071,999,973.341897
-0.029706,999,973.81964
-0.028655,999,974.250155
-0.029924,999,974.681384
-0.029793,999,975.161065
-0.029291,999,975.588762
-0.028149,999,976.074169
-0.027922,999,976.500928
-0.027871,999,976.983376
-0.030963,999,977.415466
-0.029386,999,977.920273
-0.028131,999,978.349124
-0.028472,999,978.830466
-0.027845,999,979.259459
-0.028335,999,979.732796
-0.026014,999,980.162007
-0.028454,999,980.640156
-0.029373,999,981.07785
-0.029069,999,981.55223
-0.026912,999,981.985355
-0.027873,999,982.461486
-0.027974,999,982.892686
-0.025085,999,983.371044
-0.025744,999,983.798938
-0.029259,999,984.280207
-0.026783,999,984.717642
-0.027153,999,985.198417
-0.02842,999,985.627932
-0.024425,999,986.111254
-0.026889,999,986.539695
-0.026751,999,987.026768
-0.028103,999,987.456371
-0.026022,999,987.940204
-0.030001,999,988.369761
-0.027181,999,988.845414
-0.026097,999,989.273996
-0.025823,999,989.78207
-0.027161,999,990.214534
-0.026805,999,990.690058
-0.025818,999,991.121583
-0.025426,999,991.63583
-0.025878,999,992.064494
-0.026058,999,992.542502
-0.026465,999,992.980402
-0.025499,999,993.452164
-0.02659,999,993.939634
-0.025662,999,994.369314
-0.027626,999,994.845654
-0.024347,999,995.27671
-0.027438,999,995.758995
-0.024967,999,996.194285
-0.024713,999,996.67413
-0.024018,999,997.109303
-0.024737,999,997.593464
-0.024952,999,998.024384
-0.024669,999,998.500099
-0.023524,999,998.937882
-0.024281,999,999.417378
-0.026283,999,999.852185
-0.0254,999,1000.330863
-0.022542,999,1000.760147
-0.02465,999,1001.24015
-0.024791,999,1001.669771
-0.025471,999,1002.16492
-0.024946,999,1002.593385
-0.025246,999,1003.074501
-0.02444,999,1003.503066
-0.023196,999,1003.981074
-0.022365,999,1004.409823
-0.02498,999,1004.901977
-0.023249,999,1005.332855
-0.023159,999,1005.809357
-0.024171,999,1006.242657
-0.023775,999,1006.717106
-0.024179,999,1007.146312
-0.023271,999,1007.623148
-0.023712,999,1008.059097
-0.021095,999,1008.53714
-0.022525,999,1008.973863
-0.022618,999,1009.450377
-0.021717,999,1009.879375
-0.025987,999,1010.354883
-0.022626,999,1010.785301
-0.022805,999,1011.268702
-0.022292,999,1011.697946
-0.02116,999,1012.129889
-0.023203,999,1012.60617
-0.022395,999,1013.036535
-0.024409,999,1013.516705
-0.021972,999,1013.968678
-0.022204,999,1014.450253
-0.023581,999,1014.884073
-0.022801,999,1015.364123
-0.021118,999,1015.794971
-0.02339,999,1016.272385
-0.022333,999,1016.702447
-0.021684,999,1017.181909
-0.02219,999,1017.611358
-0.020862,999,1018.091828
-0.020956,999,1018.520486
-0.023389,999,1018.990414
-0.02193,999,1019.423854
-0.020627,999,1019.906363
-0.021222,999,1020.335287
-0.021737,999,1020.809563
-0.023259,999,1021.242789
-0.021386,999,1021.757277
-0.024246,999,1022.185799
-0.020906,999,1022.77853
-0.021449,999,1023.3625
-0.020064,999,1024.024932
-0.020439,999,1024.583884
-0.021357,999,1025.233857
-0.022724,999,1025.677526
-0.021359,999,1026.174452
-0.021478,999,1026.602896
-0.021149,999,1027.082739
-0.020231,999,1027.512231
-0.021475,999,1027.989582
-0.022029,999,1028.420562
-0.021835,999,1028.906102
-0.019317,999,1029.337217
-0.020909,999,1029.81633
-0.023367,999,1030.249673
-0.022129,999,1030.725201
-0.022102,999,1031.156538
-0.02222,999,1031.586594
-0.020739,999,1032.07115
-0.019299,999,1032.501869
-0.021414,999,1032.981824
-0.021256,999,1033.412162
-0.020261,999,1033.892382
-0.017908,999,1034.32037
-0.021717,999,1034.811145
-0.020718,999,1035.251274
-0.020858,999,1035.727636
-0.018517,999,1036.160891
-0.020845,999,1036.632176
-0.021392,999,1037.061681
-0.021303,999,1037.541967
-0.020223,999,1037.995219
-0.019059,999,1038.47106
-0.01829,999,1038.905145
-0.020107,999,1039.381391
-0.019068,999,1039.810471
-0.019411,999,1040.286338
-0.021038,999,1040.716773
-0.02093,999,1041.198377
-0.018536,999,1041.62571
-0.020322,999,1042.104238
-0.019043,999,1042.532998
-0.018485,999,1043.016296
-0.020169,999,1043.445944
-0.018676,999,1043.949114
-0.020562,999,1044.387327
-0.020459,999,1044.864922
-0.020759,999,1045.302571
-0.018966,999,1045.78215
-0.02105,999,1046.210033
-0.019714,999,1046.6875
-0.020789,999,1047.122917
-0.018901,999,1047.598935
-0.018523,999,1048.029021
-0.020388,999,1048.505088
-0.019025,999,1048.927922
-0.019934,999,1049.41708
-0.018041,999,1049.853517
-0.019416,999,1050.298678
-0.020033,999,1050.77264
-0.018455,999,1051.206035
-0.018178,999,1051.723566
-0.017547,999,1052.152372
-0.017542,999,1052.633305
-0.01973,999,1053.068522
-0.018739,999,1053.592143
-0.017376,999,1054.023078
-0.019012,999,1054.499737
-0.017008,999,1054.927254
-0.018346,999,1055.402425
-0.018458,999,1055.837781
-0.017208,999,1056.315703
-0.016853,999,1056.744929
-0.017407,999,1057.223725
-0.018006,999,1057.652562
-0.016359,999,1058.129926
-0.016789,999,1058.560554
-0.017106,999,1059.045555
-0.017814,999,1059.475079
-0.018436,999,1059.955962
-0.017757,999,1060.385891
-0.016809,999,1060.864214
-0.016998,999,1061.2982
-0.017473,999,1061.78075
-0.017328,999,1062.236066
-0.017602,999,1062.714318
-0.019274,999,1063.146394
-0.016628,999,1063.622257
-0.016649,999,1064.051153
-0.016288,999,1064.529099
-0.015751,999,1064.966686
-0.016689,999,1065.443138
-0.016224,999,1065.877023
-0.016896,999,1066.353288
-0.016342,999,1066.78458
-0.017821,999,1067.261375
-0.015842,999,1067.690745
-0.017154,999,1068.176535
-0.016207,999,1068.605891
-0.015698,999,1069.039209
-0.01556,999,1069.516105
-0.016032,999,1069.944101
-0.016277,999,1070.423708
-0.016951,999,1070.861416
-0.015845,999,1071.343098
-0.017319,999,1071.769797
-0.015948,999,1072.263782
-0.017203,999,1072.693377
-0.01632,999,1073.184279
-0.016098,999,1073.613296
-0.016002,999,1074.112641
-0.016861,999,1074.544497
-0.016083,999,1075.026957
-0.016005,999,1075.456247
-0.01617,999,1075.938714
-0.015675,999,1076.368541
-0.015809,999,1076.851323
-0.015147,999,1077.278119
-0.015349,999,1077.753892
-0.014914,999,1078.189532
-0.015737,999,1078.666473
-0.014814,999,1079.086972
-0.016323,999,1079.576556
-0.016125,999,1080.015068
-0.015132,999,1080.493584
-0.014238,999,1080.929031
-0.014482,999,1081.433501
-0.015126,999,1081.878064
-0.015766,999,1082.352923
-0.015107,999,1082.784904
-0.01579,999,1083.269208
-0.015355,999,1083.745443
-0.015462,999,1084.224172
-0.015368,999,1084.654875
-0.014925,999,1085.131684
-0.013799,999,1085.564812
-0.014944,999,1086.063826
-0.013518,999,1086.493004
-0.015459,999,1086.971204
-0.016047,999,1087.399934
-0.013568,999,1087.827493
-0.015283,999,1088.306492
-0.014584,999,1088.737796
-0.013664,999,1089.22086
-0.015295,999,1089.649451
-0.015269,999,1090.135762
-0.014895,999,1090.565452
-0.015328,999,1091.046209
-0.01495,999,1091.47658
-0.014234,999,1091.961283
-0.013007,999,1092.389597
-0.012706,999,1092.86308
-0.013519,999,1093.295024
-0.013659,999,1093.772297
-0.014282,999,1094.203107
-0.014606,999,1094.681337
-0.015255,999,1095.118749
-0.014633,999,1095.594766
-0.013176,999,1096.027946
-0.014594,999,1096.505632
-0.014681,999,1096.933654
-0.013785,999,1097.418963
-0.013225,999,1097.85863
-0.014586,999,1098.34936
-0.014316,999,1098.77797
-0.014559,999,1099.262205
-0.015096,999,1099.692179
-0.013724,999,1100.172248
-0.014961,999,1100.600168
-0.014956,999,1101.083117
-0.014215,999,1101.511538
-0.013734,999,1101.990947
-0.01405,999,1102.420613
-0.012888,999,1102.89586
-0.013607,999,1103.325392
-0.014552,999,1103.803234
-0.015064,999,1104.239687
-0.01492,999,1104.719029
-0.014064,999,1105.152693
-0.014674,999,1105.629251
-0.013944,999,1106.060273
-0.013516,999,1106.490397
-0.013447,999,1106.973924
-0.014115,999,1107.401648
-0.014326,999,1107.881568
-0.014747,999,1108.32304
-0.013308,999,1108.80394
-0.015146,999,1109.231327
-0.014611,999,1109.717676
-0.014039,999,1110.169624
-0.013655,999,1110.655342
-0.014717,999,1111.090466
-0.01383,999,1111.603607
-0.014247,999,1112.035137
-0.013008,999,1112.512551
-0.014169,999,1112.948352
-0.014007,999,1113.47092
-0.013118,999,1113.906776
-0.013325,999,1114.380522
-0.013273,999,1114.829564
-0.013806,999,1115.306798
-0.012081,999,1115.738422
-0.012524,999,1116.223291
-0.013687,999,1116.652783
-0.012676,999,1117.133669
-0.01267,999,1117.562264
-0.013356,999,1118.056471
-0.013386,999,1118.485067
-0.012786,999,1118.972324
-0.012852,999,1119.403365
-0.0122,999,1119.886985
-0.013271,999,1120.315749
-0.012587,999,1120.791023
-0.012195,999,1121.220466
-0.012544,999,1121.696794
-0.01331,999,1122.14327
-0.012206,999,1122.622163
-0.013174,999,1123.055408
-0.013579,999,1123.5321
-0.012431,999,1123.961228
-0.013066,999,1124.437306
-0.012123,999,1124.876446
-0.013195,999,1125.306899
-0.013525,999,1125.782865
-0.013235,999,1126.215198
-0.012012,999,1126.691004
-0.012745,999,1127.121402
-0.013299,999,1127.599501
-0.012374,999,1128.035541
-0.012504,999,1128.515252
-0.011169,999,1128.945821
-0.012693,999,1129.422268
-0.013091,999,1129.851958
-0.012317,999,1130.328884
-0.012464,999,1130.759227
-0.011835,999,1131.240474
-0.011365,999,1131.668614
-0.011513,999,1132.149672
-0.012156,999,1132.578503
-0.012214,999,1133.055475
-0.012375,999,1133.490374
-0.011397,999,1133.989565
-0.011749,999,1134.420001
-0.011835,999,1134.899639
-0.011548,999,1135.32793
-0.011448,999,1135.801033
-0.012652,999,1136.231329
-0.011843,999,1136.716618
-0.011636,999,1137.149883
-0.010597,999,1137.632163
-0.012111,999,1138.0624
-0.012322,999,1138.543395
-0.011915,999,1138.967781
-0.010874,999,1139.440403
-0.01153,999,1139.888767
-0.011118,999,1140.365806
-0.012284,999,1140.79409
-0.011784,999,1141.274017
-0.010897,999,1141.741281
-0.011457,999,1142.217987
-0.012274,999,1142.647853
-0.011225,999,1143.133383
-0.011203,999,1143.610011
-0.011857,999,1144.043526
-0.010905,999,1144.518908
-0.011634,999,1144.947717
-0.010673,999,1145.428405
-0.01093,999,1145.8831
-0.011302,999,1146.362222
-0.011962,999,1146.792369
-0.01163,999,1147.277969
-0.011447,999,1147.707329
-0.01186,999,1148.190726
-0.01086,999,1148.619936
-0.011153,999,1149.104612
-0.011474,999,1149.535833
-0.011281,999,1150.016268
-0.011767,999,1150.446812
-0.011296,999,1150.919612
-0.012081,999,1151.348933
-0.011123,999,1151.824924
-0.011041,999,1152.262622
-0.011162,999,1152.73815
-0.010764,999,1153.168321
-0.010787,999,1153.646545
-0.01263,999,1154.076518
-0.010543,999,1154.55554
-0.011117,999,1154.993167
-0.010597,999,1155.47573
-0.011077,999,1155.91378
-0.011243,999,1156.391826
-0.010152,999,1156.819668
-0.010842,999,1157.297578
-0.01097,999,1157.729218
-0.011376,999,1158.228549
-0.011379,999,1158.663677
-0.010467,999,1159.144885
-0.011003,999,1159.572207
-0.010922,999,1160.051247
-0.010855,999,1160.480439
-0.01093,999,1160.958515
-0.010758,999,1161.387105
-0.010192,999,1161.871437
-0.01,999,1162.29888
-0.010473,999,1162.728297
-0.010386,999,1163.200901
-0.010128,999,1163.628641
-0.010897,999,1164.11186
-0.010465,999,1164.545708
-0.010169,999,1165.033965
-0.009802,999,1165.461947
-0.010767,999,1165.944301
-0.010773,999,1166.374246
-0.010528,999,1166.858962
-0.011576,999,1167.288969
-0.010129,999,1167.764613
-0.010123,999,1168.198436
-0.010183,999,1168.674024
-0.010418,999,1169.096988
-0.010739,999,1169.585343
-0.010483,999,1170.033284
-0.009752,999,1170.509378
-0.009919,999,1170.941503
-0.010044,999,1171.451883
-0.009861,999,1171.886375
-0.010829,999,1172.361809
-0.009872,999,1172.791454
-0.010304,999,1173.274543
-0.010821,999,1173.747727
-0.010612,999,1174.233002
-0.009773,999,1174.661979
-0.010489,999,1175.141717
-0.010596,999,1175.568669
-0.010788,999,1176.055344
-0.010335,999,1176.486064
-0.01052,999,1176.965111
-0.010839,999,1177.392719
-0.01069,999,1177.870486
-0.01109,999,1178.301211
-0.009957,999,1178.779944
-0.010139,999,1179.214485
-0.010675,999,1179.691896
-0.010997,999,1180.125734
-0.009874,999,1180.603841
-0.010179,999,1181.033515
-0.010085,999,1181.466568
-0.009984,999,1181.964231
-0.010434,999,1182.391349
-0.009814,999,1182.873211
-0.00924,999,1183.304355
-0.010647,999,1183.785345
-0.00995,999,1184.214941
-0.009274,999,1184.697275
-0.009583,999,1185.133055
-0.00954,999,1185.618781
-0.010408,999,1186.052631
-0.009841,999,1186.531174
-0.008785,999,1186.960543
-0.009949,999,1187.4346
-0.010357,999,1187.870748
-0.010003,999,1188.349682
-0.009396,999,1188.778724
-0.010289,999,1189.257618
-0.009261,999,1189.686981
-0.009375,999,1190.164369
-0.009725,999,1190.595883
-0.008721,999,1191.07833
-0.009775,999,1191.507977
-0.008656,999,1191.99095
-0.009665,999,1192.419112
-0.009908,999,1192.90173
-0.009977,999,1193.333961
-0.009846,999,1193.828089
-0.009473,999,1194.258768
-0.009237,999,1194.736158
-0.009444,999,1195.167511
-0.009976,999,1195.641765
-0.009283,999,1196.07022
-0.009344,999,1196.544399
-0.009134,999,1196.979043
-0.009089,999,1197.45757
-0.00889,999,1197.896161
-0.009179,999,1198.412405
-0.008366,999,1198.908029
-0.009297,999,1199.420133
-0.00877,999,1199.858932
-0.009481,999,1200.291658
-0.009659,999,1200.766773
-0.009676,999,1201.203472
-0.009581,999,1201.703158
-0.008903,999,1202.134952
-0.009072,999,1202.617888
-0.008782,999,1203.056034
-0.009323,999,1203.578331
-0.008461,999,1204.017188
-0.009057,999,1204.494831
-0.008977,999,1204.926848
-0.008751,999,1205.407057
-0.009161,999,1205.858416
-0.008914,999,1206.338728
-0.008865,999,1206.771366
-0.00886,999,1207.25143
-0.009149,999,1207.682368
-0.009634,999,1208.157099
-0.00863,999,1208.590236
-0.010115,999,1209.057047
-0.009033,999,1209.481447
-0.008909,999,1209.961609
-0.010088,999,1210.393304
-0.008798,999,1210.871506
-0.009557,999,1211.30054
-0.008623,999,1211.779988
-0.00897,999,1212.216071
-0.008949,999,1212.693209
-0.009151,999,1213.12524
-0.008666,999,1213.60158
-0.008418,999,1214.031851
-0.009134,999,1214.507469
-0.008011,999,1214.942832
-0.009289,999,1215.418906
-0.008625,999,1215.850586
-0.009161,999,1216.33083
-0.008479,999,1216.757671
-0.008804,999,1217.237952
-0.00843,999,1217.669807
-0.008209,999,1218.166694
-0.010112,999,1218.596175
-0.008629,999,1219.035331
-0.008145,999,1219.510439
-0.009003,999,1219.939933
-0.008393,999,1220.418444
-0.009099,999,1220.845767
-0.008806,999,1221.332568
-0.008814,999,1221.761682
-0.007892,999,1222.243733
-0.008269,999,1222.673217
-0.009228,999,1223.14796
-0.008509,999,1223.577031
-0.008428,999,1224.059668
-0.008675,999,1224.496021
-0.00845,999,1224.976735
-0.00792,999,1225.405612
-0.008475,999,1225.881642
-0.007969,999,1226.311684
-0.008789,999,1226.787699
-0.00815,999,1227.224875
-0.008204,999,1227.702392
-0.008096,999,1228.135461
-0.008511,999,1228.612007
-0.00868,999,1229.058468
-0.008153,999,1229.541781
-0.008274,999,1229.994418
-0.008309,999,1230.474757
-0.007903,999,1230.908356
-0.008669,999,1231.391881
-0.008292,999,1231.85419
-0.007826,999,1232.355062
-0.008746,999,1232.78218
-0.007641,999,1233.266958
-0.008368,999,1233.743377
-0.008511,999,1234.223416
-0.007742,999,1234.652999
-0.008255,999,1235.130734
-0.007848,999,1235.561556
-0.008278,999,1236.045064
-0.008558,999,1236.47495
-0.007728,999,1236.952738
-0.008048,999,1237.382178
-0.008315,999,1237.811663
-0.008652,999,1238.290679
-0.008197,999,1238.719593
-0.00829,999,1239.20511
-0.008449,999,1239.634657
-0.008447,999,1240.117293
-0.007858,999,1240.546829
-0.007431,999,1241.023377
-0.007636,999,1241.455292
-0.007774,999,1241.952684
-0.007833,999,1242.384883
-0.008521,999,1242.863899
-0.007957,999,1243.295242
-0.007607,999,1243.771455
-0.007673,999,1244.201898
-0.007864,999,1244.677977
-0.008172,999,1245.109737
-0.00697,999,1245.583693
-0.007621,999,1246.017859
-0.008588,999,1246.495481
-0.008018,999,1246.924787
-0.007513,999,1247.400152
-0.007681,999,1247.830513
-0.007645,999,1248.310572
-0.007724,999,1248.741044
-0.008032,999,1249.227441
-0.007588,999,1249.65701
-0.007471,999,1250.134228
-0.007367,999,1250.564124
-0.007772,999,1251.044229
-0.00773,999,1251.474824
-0.007535,999,1251.954881
-0.008021,999,1252.3847
-0.007853,999,1252.86139
-0.008289,999,1253.292948
-0.008108,999,1253.786654
-0.007372,999,1254.219177
-0.008125,999,1254.695436
-0.007272,999,1255.127828
-0.007699,999,1255.604017
-0.008018,999,1256.031594
-0.007955,999,1256.462651
-0.00843,999,1256.943146
-0.007534,999,1257.371246
-0.00794,999,1257.85107
-0.007827,999,1258.280013
-0.007574,999,1258.757439
-0.008034,999,1259.186625
-0.007907,999,1259.675562
-0.008163,999,1260.111266
-0.006963,999,1260.586557
-0.00776,999,1261.023546
-0.007327,999,1261.53558
-0.007642,999,1261.964384
-0.007381,999,1262.441897
-0.007882,999,1262.875751
-0.007116,999,1263.367661
-0.007456,999,1263.832242
-0.007225,999,1264.311053
-0.008128,999,1264.742315
-0.007491,999,1265.222399
-0.007665,999,1265.655747
-0.007968,999,1266.171074
-0.007445,999,1266.598216
-0.007071,999,1267.077885
-0.007031,999,1267.508651
-0.007531,999,1267.984692
-0.007658,999,1268.415351
-0.007378,999,1268.912509
-0.007386,999,1269.34324
-0.0079,999,1269.821935
-0.007424,999,1270.256273
-0.007246,999,1270.730934
-0.006831,999,1271.16102
-0.007376,999,1271.639308
-0.006636,999,1272.073963
-0.006843,999,1272.549302
-0.006787,999,1272.98186
-0.006799,999,1273.458228
-0.0071,999,1273.888049
-0.007524,999,1274.366069
-0.007485,999,1274.795428
-0.006906,999,1275.232473
-0.007401,999,1275.706852
-0.007149,999,1276.142428
-0.006816,999,1276.617519
-0.007155,999,1277.044992
-0.006992,999,1277.522097
-0.006869,999,1277.97417
-0.007107,999,1278.458113
-0.007447,999,1278.900678
-0.007358,999,1279.376636
-0.007197,999,1279.806289
-0.006856,999,1280.283834
-0.006781,999,1280.713748
-0.00785,999,1281.195752
-0.007219,999,1281.624803
-0.007454,999,1282.106074
-0.007789,999,1282.537818
-0.007401,999,1283.015676
-0.00711,999,1283.448502
-0.007364,999,1283.931252
-0.006834,999,1284.371637
-0.00691,999,1284.852113
-0.006967,999,1285.279767
-0.007077,999,1285.755642
-0.007164,999,1286.185468
-0.007184,999,1286.663207
-0.006858,999,1287.097076
-0.007178,999,1287.575929
-0.006616,999,1288.013188
-0.007155,999,1288.491912
-0.006953,999,1288.917993
-0.007009,999,1289.412413
-0.00702,999,1289.858521
-0.00717,999,1290.336376
-0.006997,999,1290.766789
-0.006851,999,1291.246465
-0.006396,999,1291.712072
-0.007509,999,1292.186055
-0.006741,999,1292.618814
-0.007053,999,1293.09969
-0.006224,999,1293.57447
-0.007053,999,1294.008699
-0.00711,999,1294.486086
-0.006999,999,1294.916749
-0.006784,999,1295.396031
-0.00632,999,1295.832387
-0.006506,999,1296.31582
-0.007047,999,1296.74519
-0.006257,999,1297.226915
-0.006693,999,1297.655669
-0.006376,999,1298.131926
-0.006082,999,1298.563221
-0.005921,999,1299.052095
-0.006699,999,1299.482223
-0.00602,999,1299.963455
-0.006389,999,1300.396603
-0.006451,999,1300.869425
-0.006478,999,1301.302315
-0.00619,999,1301.779984
-0.007043,999,1302.231088
-0.006926,999,1302.708242
-0.007118,999,1303.142437
-0.006386,999,1303.619085
-0.006661,999,1304.052986
-0.006965,999,1304.531952
-0.00693,999,1304.967857
-0.006624,999,1305.443282
-0.006274,999,1305.874753
-0.006389,999,1306.356122
-0.0063,999,1306.783961
-0.006519,999,1307.26061
-0.006285,999,1307.691147
-0.006562,999,1308.171033
-0.006382,999,1308.600838
-0.006601,999,1309.087689
-0.006469,999,1309.518178
-0.006719,999,1309.993433
-0.006445,999,1310.423434
-0.006284,999,1310.907619
-0.006667,999,1311.337902
-0.006271,999,1311.813882
-0.006689,999,1312.244312
-0.006568,999,1312.674185
-0.006694,999,1313.152869
-0.006414,999,1313.584236
-0.006624,999,1314.082199
-0.00628,999,1314.511609
-0.005888,999,1314.993866
-0.006555,999,1315.423651
-0.00648,999,1315.901141
-0.006039,999,1316.332021
-0.006873,999,1316.808725
-0.006281,999,1317.243905
-0.006052,999,1317.721142
-0.006321,999,1318.152394
-0.006124,999,1318.628599
-0.006713,999,1319.08921
-0.006577,999,1319.567616
-0.006498,999,1319.998645
-0.006905,999,1320.474964
-0.006031,999,1320.905898
-0.006995,999,1321.38625
-0.006399,999,1321.849383
-0.006995,999,1322.326587
-0.006523,999,1322.760748
-0.007004,999,1323.43868
-0.00694,999,1324.002022
-0.0076,999,1324.593382
-0.007898,999,1325.159331
-0.007785,999,1325.808017
-0.008117,999,1326.245787
-0.007385,999,1326.726098
-0.007888,999,1327.157753
-0.007941,999,1327.636944
-0.006791,999,1328.066828
-0.007175,999,1328.547255
-0.007035,999,1328.988645
-0.006741,999,1329.468067
-0.00716,999,1329.900689
-0.007169,999,1330.381063
-0.005908,999,1330.806529
-0.006282,999,1331.282787
-0.006425,999,1331.712967
-0.006704,999,1332.148051
-0.006074,999,1332.624379
-0.006812,999,1333.059135
-0.00621,999,1333.535098
-0.006431,999,1333.963201
-0.005802,999,1334.439313
-0.006208,999,1334.877821
-0.005626,999,1335.355555
-0.006056,999,1335.784395
-0.005886,999,1336.264425
-0.005902,999,1336.697248
-0.006034,999,1337.176578
-0.006608,999,1337.608183
-0.005643,999,1338.106262
-0.005855,999,1338.53558
-0.006668,999,1339.022553
-0.006002,999,1339.452182
-0.006092,999,1339.92633
-0.006286,999,1340.356357
-0.005622,999,1340.833136
-0.006203,999,1341.269669
-0.006049,999,1341.745085
-0.005851,999,1342.174827
-0.00597,999,1342.652048
-0.006031,999,1343.080506
-0.006524,999,1343.559295
-0.006375,999,1343.995965
-0.00612,999,1344.47845
-0.006066,999,1344.913601
-0.005709,999,1345.391053
-0.005928,999,1345.820049
-0.005879,999,1346.297183
-0.00557,999,1346.728034
-0.005565,999,1347.213146
-0.00573,999,1347.643402
-0.005306,999,1348.126304
-0.005762,999,1348.557722
-0.00602,999,1349.037019
-0.006207,999,1349.479332
-0.006029,999,1349.979394
-0.00604,999,1350.408938
-0.006429,999,1350.83949
-0.005641,999,1351.313067
-0.00593,999,1351.766116
-0.005247,999,1352.245819
-0.005662,999,1352.677437
-0.005616,999,1353.159264
-0.005737,999,1353.635349
-0.005937,999,1354.115965
-0.005717,999,1354.545936
-0.005483,999,1355.018681
-0.005626,999,1355.448899
-0.006074,999,1355.929428
-0.005244,999,1356.358126
-0.006058,999,1356.833566
-0.005516,999,1357.265103
-0.0055,999,1357.743212
-0.005458,999,1358.171051
-0.005538,999,1358.649669
-0.005066,999,1359.089769
-0.005332,999,1359.564145
-0.006026,999,1359.997552
-0.005123,999,1360.473454
-0.005501,999,1360.901725
-0.005461,999,1361.381594
-0.0056,999,1361.828805
-0.005503,999,1362.309503
-0.005267,999,1362.739468
-0.00553,999,1363.21906
-0.005352,999,1363.648953
-0.00592,999,1364.126669
-0.005063,999,1364.555405
-0.005124,999,1365.038598
-0.005112,999,1365.467331
-0.005402,999,1365.947563
-0.00557,999,1366.379871
-0.005134,999,1366.85202
-0.00518,999,1367.280766
-0.005423,999,1367.759536
-0.004971,999,1368.194184
-0.00511,999,1368.67098
-0.005187,999,1369.110928
-0.005824,999,1369.539514
-0.004998,999,1370.01497
-0.004964,999,1370.44698
-0.00543,999,1370.929446
-0.005318,999,1371.359898
-0.004986,999,1371.839932
-0.005391,999,1372.268355
-0.005345,999,1372.74438
-0.0049,999,1373.175932
-0.005239,999,1373.652993
-0.005255,999,1374.102658
-0.004905,999,1374.57917
-0.005899,999,1375.012952
-0.005613,999,1375.491359
-0.005447,999,1375.918911
